spectrogram_path,label,split,machine_type
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0794_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0794_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0165_pro_A_vel_4_loc_B_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0165_pro_A_vel_4_loc_B_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0165_pro_A_vel_4_loc_B_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0165_pro_A_vel_4_loc_B_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0165_pro_A_vel_4_loc_B_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0165_pro_A_vel_4_loc_B_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0165_pro_A_vel_4_loc_B_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0165_pro_A_vel_4_loc_B_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0165_pro_A_vel_4_loc_B_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0165_pro_A_vel_4_loc_B_seg9.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0515_pro_B_vel_8_loc_A_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0515_pro_B_vel_8_loc_A_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0515_pro_B_vel_8_loc_A_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0515_pro_B_vel_8_loc_A_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0515_pro_B_vel_8_loc_A_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0515_pro_B_vel_8_loc_A_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0515_pro_B_vel_8_loc_A_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0515_pro_B_vel_8_loc_A_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0515_pro_B_vel_8_loc_A_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0515_pro_B_vel_8_loc_A_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0276_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0276_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0276_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0276_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0276_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0276_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0276_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0276_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0276_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0276_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0524_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0524_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0524_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0524_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0524_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0524_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0524_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0524_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0524_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0524_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0130_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0130_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0130_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0130_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0130_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0130_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0130_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0130_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0130_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0130_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0485_pro_A_vel_12_loc_D_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0485_pro_A_vel_12_loc_D_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0485_pro_A_vel_12_loc_D_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0485_pro_A_vel_12_loc_D_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0485_pro_A_vel_12_loc_D_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0485_pro_A_vel_12_loc_D_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0485_pro_A_vel_12_loc_D_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0485_pro_A_vel_12_loc_D_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0485_pro_A_vel_12_loc_D_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0485_pro_A_vel_12_loc_D_seg9.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0593_pro_B_vel_16_loc_A_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0593_pro_B_vel_16_loc_A_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0593_pro_B_vel_16_loc_A_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0593_pro_B_vel_16_loc_A_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0593_pro_B_vel_16_loc_A_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0593_pro_B_vel_16_loc_A_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0593_pro_B_vel_16_loc_A_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0593_pro_B_vel_16_loc_A_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0593_pro_B_vel_16_loc_A_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0593_pro_B_vel_16_loc_A_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0050_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0050_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0050_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0050_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0050_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0050_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0050_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0050_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0050_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0050_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0281_pro_A_vel_4_loc_C_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0281_pro_A_vel_4_loc_C_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0281_pro_A_vel_4_loc_C_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0281_pro_A_vel_4_loc_C_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0281_pro_A_vel_4_loc_C_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0281_pro_A_vel_4_loc_C_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0281_pro_A_vel_4_loc_C_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0281_pro_A_vel_4_loc_C_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0281_pro_A_vel_4_loc_C_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0281_pro_A_vel_4_loc_C_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0960_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0960_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0960_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0960_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0960_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0960_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0960_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0960_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0960_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0960_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0923_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0923_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0923_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0923_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0923_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0923_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0923_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0923_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0923_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0923_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0501_pro_B_vel_8_loc_A_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0501_pro_B_vel_8_loc_A_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0501_pro_B_vel_8_loc_A_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0501_pro_B_vel_8_loc_A_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0501_pro_B_vel_8_loc_A_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0501_pro_B_vel_8_loc_A_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0501_pro_B_vel_8_loc_A_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0501_pro_B_vel_8_loc_A_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0501_pro_B_vel_8_loc_A_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0501_pro_B_vel_8_loc_A_seg9.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0042_pro_B_vel_16_loc_G_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0042_pro_B_vel_16_loc_G_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0042_pro_B_vel_16_loc_G_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0042_pro_B_vel_16_loc_G_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0042_pro_B_vel_16_loc_G_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0042_pro_B_vel_16_loc_G_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0042_pro_B_vel_16_loc_G_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0042_pro_B_vel_16_loc_G_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0042_pro_B_vel_16_loc_G_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0042_pro_B_vel_16_loc_G_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0418_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0418_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0418_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0418_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0418_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0418_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0418_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0418_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0418_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0418_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0615_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0615_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0615_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0615_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0615_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0615_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0615_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0615_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0615_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0615_noAttribute_seg9.npy,0,train,gearbox
